timestamp_utc,temperature_c,pressure_hpa,humidity_percent
2025-12-22T08:34:27+00:00,15.72,1004.74,63.87
2025-12-22T08:34:42+00:00,15.72,1004.74,63.95
2025-12-22T08:34:57+00:00,15.72,1004.77,63.50
2025-12-22T08:35:12+00:00,15.71,1004.68,63.28
2025-12-22T08:35:27+00:00,15.72,1004.75,63.06
2025-12-22T08:35:42+00:00,15.73,1004.76,62.94
2025-12-22T08:35:57+00:00,15.72,1004.75,62.93
2025-12-22T08:36:12+00:00,15.74,1004.77,62.91
2025-12-22T08:36:27+00:00,15.73,1004.82,62.97
2025-12-22T08:36:42+00:00,15.72,1004.72,62.95
2025-12-22T08:36:57+00:00,15.74,1004.80,63.04
2025-12-22T08:37:12+00:00,15.76,1004.72,63.00
2025-12-22T08:37:27+00:00,15.78,1004.73,62.88
2025-12-22T08:37:42+00:00,15.79,1004.72,62.86
2025-12-22T08:37:57+00:00,15.82,1004.74,62.87
2025-12-22T08:38:12+00:00,15.84,1004.71,62.35
2025-12-22T08:38:27+00:00,15.86,1004.77,61.98
2025-12-22T08:38:42+00:00,15.90,1004.76,61.82
2025-12-22T08:38:57+00:00,15.92,1004.76,61.69
2025-12-22T08:39:12+00:00,15.95,1004.74,61.62
2025-12-22T08:39:27+00:00,16.00,1004.78,61.56
2025-12-22T08:39:42+00:00,16.03,1004.73,61.52
2025-12-22T08:39:57+00:00,16.06,1004.75,61.37
2025-12-22T08:40:12+00:00,16.11,1004.75,61.37
2025-12-22T08:40:27+00:00,16.15,1004.76,61.52
2025-12-22T08:40:42+00:00,16.19,1004.80,61.57
2025-12-22T08:40:57+00:00,16.22,1004.85,61.75
2025-12-22T08:41:12+00:00,16.26,1004.83,61.67
2025-12-22T08:41:27+00:00,16.31,1004.77,61.79
2025-12-22T08:41:42+00:00,16.33,1004.73,61.66
2025-12-22T08:41:57+00:00,16.37,1004.76,61.61
2025-12-22T08:42:12+00:00,16.41,1004.81,61.63
2025-12-22T08:42:27+00:00,16.45,1004.77,61.70
2025-12-22T08:42:42+00:00,16.49,1004.80,61.75
2025-12-22T08:42:57+00:00,16.53,1004.75,61.68
2025-12-22T08:43:12+00:00,16.55,1004.76,61.57
2025-12-22T08:43:27+00:00,16.59,1004.74,61.46
2025-12-22T08:43:42+00:00,16.62,1004.79,61.32
2025-12-22T08:43:57+00:00,16.67,1004.82,61.02
2025-12-22T08:44:12+00:00,16.72,1004.81,60.77
2025-12-22T08:44:27+00:00,16.75,1004.86,60.70
2025-12-22T08:44:42+00:00,16.78,1004.87,60.88
2025-12-22T08:44:57+00:00,16.81,1004.81,60.76
2025-12-22T08:45:12+00:00,16.87,1004.90,60.73
2025-12-22T08:45:27+00:00,16.90,1004.86,60.63
2025-12-22T08:45:42+00:00,16.95,1004.81,60.33
2025-12-22T08:45:57+00:00,16.98,1004.87,60.37
2025-12-22T08:46:12+00:00,17.02,1004.91,60.45
2025-12-22T08:46:27+00:00,17.05,1004.86,60.53
2025-12-22T08:46:42+00:00,17.09,1004.94,60.56
2025-12-22T08:46:57+00:00,17.12,1004.82,60.62
2025-12-22T08:47:12+00:00,17.15,1004.87,60.67
2025-12-22T08:47:27+00:00,17.19,1004.88,60.69
2025-12-22T08:47:42+00:00,17.22,1004.81,60.69
2025-12-22T08:47:57+00:00,17.25,1004.89,60.79
2025-12-22T08:48:12+00:00,17.28,1004.93,60.81
2025-12-22T08:48:27+00:00,17.31,1004.90,60.74
2025-12-22T08:48:42+00:00,17.34,1004.96,60.74
2025-12-22T08:48:57+00:00,17.36,1004.88,60.78
2025-12-22T08:49:12+00:00,17.40,1004.92,60.79
2025-12-22T08:49:27+00:00,17.43,1004.91,60.89
2025-12-22T08:49:42+00:00,17.47,1004.90,60.93
2025-12-22T08:49:57+00:00,17.51,1004.90,60.94
2025-12-22T08:50:12+00:00,17.55,1004.97,60.92
2025-12-22T08:50:27+00:00,17.59,1004.98,60.89
2025-12-22T08:50:42+00:00,17.63,1004.93,60.83
2025-12-22T08:50:57+00:00,17.66,1004.98,60.67
2025-12-22T08:51:12+00:00,17.70,1004.92,60.52
2025-12-22T08:51:27+00:00,17.74,1004.98,60.50
2025-12-22T08:51:42+00:00,17.77,1004.92,60.47
2025-12-22T08:51:57+00:00,17.80,1004.95,60.35
2025-12-22T08:52:12+00:00,17.84,1004.95,60.15
2025-12-22T08:52:27+00:00,17.89,1004.92,60.09
2025-12-22T08:52:42+00:00,17.94,1005.01,60.07
2025-12-22T08:52:57+00:00,17.97,1004.95,59.44
2025-12-22T08:53:12+00:00,18.02,1004.97,58.96
2025-12-22T08:53:27+00:00,18.08,1005.06,58.75
2025-12-22T08:53:42+00:00,18.12,1005.00,58.57
2025-12-22T08:53:57+00:00,18.16,1005.03,58.28
2025-12-22T08:54:12+00:00,18.20,1004.93,58.11
2025-12-22T08:54:27+00:00,18.25,1004.94,58.09
2025-12-22T08:54:42+00:00,18.31,1005.00,58.15
2025-12-22T08:54:57+00:00,18.39,1005.03,58.05
2025-12-22T08:55:12+00:00,18.48,1004.98,57.77
2025-12-22T08:55:27+00:00,18.55,1004.94,57.55
2025-12-22T08:55:42+00:00,18.61,1004.93,57.25
2025-12-22T08:55:57+00:00,18.66,1004.93,57.16
2025-12-22T08:56:12+00:00,18.71,1004.97,57.19
2025-12-22T08:56:27+00:00,18.72,1004.96,57.17
2025-12-22T08:56:42+00:00,18.74,1004.99,57.08
2025-12-22T08:56:57+00:00,18.76,1005.03,57.12
2025-12-22T08:57:12+00:00,18.77,1004.93,57.22
2025-12-22T08:57:27+00:00,18.77,1004.98,56.94
2025-12-22T08:57:42+00:00,18.80,1004.98,56.70
2025-12-22T08:57:57+00:00,18.81,1004.95,56.68
2025-12-22T08:58:12+00:00,18.83,1004.97,56.57
2025-12-22T08:58:27+00:00,18.86,1004.97,56.10
2025-12-22T08:58:42+00:00,18.89,1005.02,56.02
2025-12-22T08:58:57+00:00,18.92,1005.02,56.08
2025-12-22T08:59:12+00:00,18.95,1004.93,55.93
2025-12-22T08:59:27+00:00,19.00,1005.00,55.33
2025-12-22T08:59:42+00:00,19.01,1005.00,55.10
2025-12-22T08:59:57+00:00,19.05,1005.03,54.97
2025-12-22T09:00:12+00:00,19.09,1005.00,54.68
2025-12-22T09:00:27+00:00,19.12,1004.96,54.19
2025-12-22T09:00:42+00:00,19.16,1005.03,53.95
2025-12-22T09:00:57+00:00,19.19,1005.02,54.03
2025-12-22T09:01:12+00:00,19.23,1004.98,54.02
2025-12-22T09:01:27+00:00,19.26,1004.96,54.04
2025-12-22T09:01:42+00:00,19.30,1005.00,54.42
2025-12-22T09:01:57+00:00,19.33,1005.03,54.24
2025-12-22T09:02:12+00:00,19.34,1004.94,54.10
2025-12-22T09:02:27+00:00,19.37,1004.99,53.55
2025-12-22T09:02:42+00:00,19.40,1004.98,53.23
2025-12-22T09:02:57+00:00,19.42,1005.02,52.86
2025-12-22T09:03:12+00:00,19.29,1004.74,52.65
2025-12-22T09:03:27+00:00,19.45,1004.95,52.70
2025-12-22T09:03:42+00:00,19.48,1005.02,52.78
2025-12-22T09:03:57+00:00,19.50,1004.99,52.92
2025-12-22T09:04:12+00:00,19.51,1004.99,53.11
2025-12-22T09:04:27+00:00,19.53,1005.00,53.23
2025-12-22T09:04:42+00:00,19.55,1004.94,53.38
2025-12-22T09:04:57+00:00,19.55,1005.06,53.53
2025-12-22T09:05:12+00:00,19.58,1005.05,53.74
2025-12-22T09:05:27+00:00,19.58,1005.04,53.46
2025-12-22T09:05:42+00:00,19.59,1005.09,53.10
2025-12-22T09:05:57+00:00,19.59,1005.00,53.07
2025-12-22T09:06:12+00:00,19.62,1005.00,53.08
2025-12-22T09:06:27+00:00,19.64,1004.98,53.04
2025-12-22T09:06:42+00:00,19.64,1005.07,53.22
2025-12-22T09:06:57+00:00,19.67,1005.06,53.39
2025-12-22T09:07:12+00:00,19.68,1005.04,53.47
2025-12-22T09:07:27+00:00,19.70,1004.96,53.53
2025-12-22T09:07:42+00:00,19.72,1005.12,53.47
2025-12-22T09:07:57+00:00,19.73,1005.04,53.48
2025-12-22T09:08:12+00:00,19.71,1005.04,53.30
2025-12-22T09:08:27+00:00,19.70,1005.11,53.05
2025-12-22T09:08:42+00:00,19.71,1005.10,52.92
2025-12-22T09:08:57+00:00,19.70,1005.08,52.90
2025-12-22T09:09:12+00:00,19.70,1005.08,52.96
2025-12-22T09:09:27+00:00,19.71,1004.99,53.01
2025-12-22T09:09:42+00:00,19.71,1005.10,53.08
2025-12-22T09:09:57+00:00,19.73,1005.02,53.15
2025-12-22T09:10:12+00:00,19.74,1005.04,52.98
2025-12-22T09:10:27+00:00,19.76,1005.09,52.91
2025-12-22T09:10:42+00:00,19.76,1005.06,52.99
2025-12-22T09:10:57+00:00,19.77,1005.06,52.95
2025-12-22T09:11:12+00:00,19.77,1005.06,52.83
2025-12-22T09:11:27+00:00,19.78,1005.10,52.83
2025-12-22T09:11:42+00:00,19.78,1005.08,52.89
2025-12-22T09:11:57+00:00,19.80,1005.05,53.00
2025-12-22T09:12:12+00:00,19.81,1005.09,53.16
2025-12-22T09:12:27+00:00,19.82,1005.12,53.10
2025-12-22T09:12:42+00:00,19.83,1005.02,53.04
2025-12-22T09:12:57+00:00,19.85,1005.05,53.03
2025-12-22T09:13:12+00:00,19.88,1005.02,53.24
2025-12-22T09:13:27+00:00,19.91,1005.04,53.38
2025-12-22T09:13:42+00:00,19.94,1004.97,53.47
2025-12-22T09:13:57+00:00,19.98,1005.01,53.45
2025-12-22T09:14:12+00:00,20.02,1005.14,53.39
2025-12-22T09:14:27+00:00,20.05,1005.07,53.31
2025-12-22T09:14:42+00:00,20.08,1005.07,53.04
2025-12-22T09:14:57+00:00,20.10,1005.02,52.97
2025-12-22T09:15:12+00:00,20.13,1005.01,53.00
2025-12-22T09:15:27+00:00,20.18,1005.03,53.02
2025-12-22T09:15:42+00:00,20.21,1005.05,52.86
2025-12-22T09:15:57+00:00,20.24,1005.11,52.56
2025-12-22T09:16:12+00:00,20.27,1005.04,52.51
2025-12-22T09:16:27+00:00,20.33,1005.08,52.65
2025-12-22T09:16:42+00:00,20.34,1005.07,52.42
2025-12-22T09:16:57+00:00,20.38,1005.06,52.17
2025-12-22T09:17:12+00:00,20.39,1005.11,51.97
2025-12-22T09:17:27+00:00,20.42,1005.01,51.86
2025-12-22T09:17:42+00:00,20.42,1005.09,51.91
2025-12-22T09:17:57+00:00,20.45,1005.09,51.98
2025-12-22T09:18:12+00:00,20.46,1005.10,51.99
2025-12-22T09:18:27+00:00,20.45,1005.14,51.71
2025-12-22T09:18:42+00:00,20.45,1005.07,51.51
2025-12-22T09:18:57+00:00,20.46,1005.10,51.41
2025-12-22T09:19:12+00:00,20.44,1005.13,50.98
2025-12-22T09:19:27+00:00,20.44,1005.07,50.39
2025-12-22T09:19:42+00:00,20.44,1005.13,50.27
2025-12-22T09:19:57+00:00,20.46,1005.10,50.49
2025-12-22T09:20:12+00:00,20.44,1005.11,50.64
2025-12-22T09:20:27+00:00,20.46,1005.05,50.79
2025-12-22T09:20:42+00:00,20.46,1005.10,50.87
2025-12-22T09:20:57+00:00,20.48,1005.08,50.83
2025-12-22T09:21:12+00:00,20.50,1005.11,50.76
2025-12-22T09:21:27+00:00,20.52,1005.15,50.70
2025-12-22T09:21:42+00:00,20.54,1005.15,50.80
2025-12-22T09:21:57+00:00,20.54,1005.13,51.37
2025-12-22T09:22:12+00:00,20.55,1005.10,50.78
2025-12-22T09:22:27+00:00,20.54,1005.10,50.56
2025-12-22T09:22:42+00:00,20.53,1005.05,50.64
2025-12-22T09:22:57+00:00,20.52,1005.15,50.58
2025-12-22T09:23:12+00:00,20.49,1005.07,50.71
2025-12-22T09:23:27+00:00,20.49,1005.15,50.79
2025-12-22T09:23:42+00:00,20.49,1005.15,50.85
2025-12-22T09:23:57+00:00,20.42,1005.13,50.64
2025-12-22T09:24:12+00:00,20.40,1005.12,50.33
2025-12-22T09:24:27+00:00,20.40,1005.07,50.54
2025-12-22T09:24:42+00:00,20.41,1005.10,50.73
2025-12-22T09:24:57+00:00,20.41,1005.09,51.04
2025-12-22T09:25:12+00:00,20.42,1005.15,51.46
2025-12-22T09:25:27+00:00,20.46,1005.10,51.73
2025-12-22T09:25:42+00:00,20.45,1005.15,51.90
2025-12-22T09:25:57+00:00,20.48,1005.11,51.98
2025-12-22T09:26:12+00:00,20.48,1005.08,52.02
2025-12-22T09:26:27+00:00,20.51,1005.08,51.74
2025-12-22T09:26:42+00:00,20.51,1005.10,50.77
2025-12-22T09:26:57+00:00,20.49,1005.16,50.40
2025-12-22T09:27:12+00:00,20.48,1005.11,50.27
2025-12-22T09:27:27+00:00,20.43,1005.15,49.89
2025-12-22T09:27:42+00:00,20.41,1005.06,49.88
2025-12-22T09:27:57+00:00,20.41,1005.10,49.99
2025-12-22T09:28:12+00:00,20.42,1005.07,50.06
2025-12-22T09:28:27+00:00,20.44,1005.07,50.15
2025-12-22T09:28:42+00:00,20.42,1005.10,50.18
2025-12-22T09:28:57+00:00,20.43,1005.12,50.24
2025-12-22T09:29:12+00:00,20.45,1005.14,50.37
2025-12-22T09:29:27+00:00,20.47,1005.12,50.29
2025-12-22T09:29:42+00:00,20.48,1005.15,50.12
2025-12-22T09:29:57+00:00,20.43,1005.14,49.62
2025-12-22T09:30:12+00:00,20.38,1005.06,49.29
2025-12-22T09:30:27+00:00,20.38,1005.08,49.27
2025-12-22T09:30:42+00:00,20.30,1005.06,49.06
2025-12-22T09:30:57+00:00,20.18,1005.11,49.43
2025-12-22T09:31:12+00:00,20.12,1005.09,49.83
2025-12-22T09:31:27+00:00,20.10,1005.08,49.95
2025-12-22T09:31:42+00:00,20.10,1005.16,49.70
2025-12-22T09:31:57+00:00,20.12,1005.11,49.74
2025-12-22T09:32:12+00:00,20.16,1005.12,49.74
2025-12-22T09:32:27+00:00,20.24,1005.11,49.78
2025-12-22T09:32:42+00:00,20.33,1005.06,49.93
2025-12-22T09:32:57+00:00,20.42,1005.16,50.07
2025-12-22T09:33:12+00:00,20.48,1005.08,50.18
2025-12-22T09:33:27+00:00,20.50,1005.00,50.49
2025-12-22T09:33:42+00:00,20.62,1005.12,50.62
2025-12-22T09:33:57+00:00,20.53,1005.11,50.31
2025-12-22T09:34:12+00:00,20.62,1005.09,50.36
2025-12-22T09:34:27+00:00,20.71,1004.96,50.48
2025-12-22T09:34:42+00:00,20.77,1005.03,50.34
2025-12-22T09:34:57+00:00,20.82,1005.09,50.22
2025-12-22T09:35:12+00:00,20.90,1005.06,49.89
2025-12-22T09:35:27+00:00,20.95,1005.02,49.81
2025-12-22T09:35:42+00:00,21.01,1005.01,49.90
2025-12-22T09:35:57+00:00,21.04,1005.06,49.91
2025-12-22T09:36:12+00:00,21.05,1005.08,49.53
2025-12-22T09:36:27+00:00,21.10,1005.03,49.25
2025-12-22T09:36:42+00:00,21.12,1005.03,49.13
2025-12-22T09:36:57+00:00,21.18,1005.02,49.36
2025-12-22T09:37:12+00:00,21.22,1005.05,49.36
2025-12-22T09:37:27+00:00,21.26,1005.09,49.42
2025-12-22T09:37:42+00:00,21.28,1005.06,49.00
2025-12-22T09:37:57+00:00,21.30,1005.04,48.42
2025-12-22T09:38:12+00:00,21.26,1005.09,48.16
2025-12-22T09:38:27+00:00,21.24,1005.06,47.92
2025-12-22T09:38:42+00:00,21.16,1005.04,47.23
2025-12-22T09:38:57+00:00,21.16,1005.12,47.17
2025-12-22T09:39:12+00:00,21.05,1005.14,47.50
2025-12-22T09:39:27+00:00,21.07,1005.14,47.95
2025-12-22T09:39:42+00:00,21.10,1005.03,47.67
2025-12-22T09:39:57+00:00,21.13,1005.09,47.38
2025-12-22T09:40:12+00:00,21.19,1005.00,46.90
2025-12-22T09:40:27+00:00,21.29,1005.14,46.88
2025-12-22T09:40:42+00:00,21.43,1005.12,46.74
2025-12-22T09:40:57+00:00,21.49,1005.03,46.52
2025-12-22T09:41:12+00:00,21.53,1005.01,46.59
2025-12-22T09:41:27+00:00,21.59,1005.08,46.69
2025-12-22T09:41:42+00:00,21.59,1005.06,46.72
2025-12-22T09:41:57+00:00,21.60,1005.07,46.76
2025-12-22T09:42:12+00:00,21.61,1005.09,46.85
2025-12-22T09:42:27+00:00,21.52,1005.02,46.52
2025-12-22T09:42:42+00:00,21.62,1005.08,46.31
2025-12-22T09:42:57+00:00,21.73,1005.14,46.27
2025-12-22T09:43:12+00:00,21.82,1005.09,46.30
2025-12-22T09:43:27+00:00,21.92,1005.20,46.62
2025-12-22T09:43:42+00:00,22.03,1005.13,46.74
2025-12-22T09:43:57+00:00,22.15,1005.08,46.63
2025-12-22T09:44:12+00:00,22.25,1005.05,46.66
2025-12-22T09:44:27+00:00,22.36,1005.06,46.57
2025-12-22T09:44:42+00:00,22.48,1005.08,47.01
2025-12-22T09:44:57+00:00,22.56,1005.08,47.15
2025-12-22T09:45:12+00:00,22.56,1005.10,47.01
2025-12-22T09:45:27+00:00,22.57,1005.10,46.69
2025-12-22T09:45:42+00:00,22.56,1005.11,46.02
2025-12-22T09:45:57+00:00,22.53,1005.11,45.88
2025-12-22T09:46:12+00:00,22.45,1005.04,46.09
2025-12-22T09:46:27+00:00,22.47,1005.13,46.11
2025-12-22T09:46:42+00:00,22.45,1005.09,45.73
2025-12-22T09:46:57+00:00,22.50,1005.15,45.55
2025-12-22T09:47:12+00:00,22.57,1005.07,45.70
2025-12-22T09:47:27+00:00,22.71,1005.10,45.69
2025-12-22T09:47:42+00:00,22.87,1005.07,45.82
2025-12-22T09:47:57+00:00,23.05,1005.11,45.73
2025-12-22T09:48:12+00:00,23.23,1005.10,45.27
2025-12-22T09:48:27+00:00,23.38,1005.15,45.09
2025-12-22T09:48:42+00:00,23.51,1005.16,44.97
2025-12-22T09:48:57+00:00,23.65,1005.11,44.86
2025-12-22T09:49:12+00:00,23.76,1005.15,44.81
2025-12-22T09:49:27+00:00,23.86,1005.12,44.79
2025-12-22T09:49:42+00:00,23.95,1005.08,44.85
2025-12-22T09:49:57+00:00,24.01,1005.04,43.90
2025-12-22T09:50:12+00:00,24.12,1005.08,43.68
2025-12-22T09:50:27+00:00,24.24,1005.07,43.57
2025-12-22T09:50:42+00:00,24.35,1005.04,43.77
2025-12-22T09:50:57+00:00,24.32,1004.95,43.53
2025-12-22T09:51:12+00:00,24.27,1005.04,42.13
2025-12-22T09:51:27+00:00,24.37,1005.04,41.78
2025-12-22T09:51:42+00:00,24.39,1005.08,41.80
2025-12-22T09:51:57+00:00,24.38,1005.14,41.11
2025-12-22T09:52:12+00:00,24.40,1005.11,41.36
2025-12-22T09:52:27+00:00,24.41,1005.05,41.08
2025-12-22T09:52:42+00:00,24.43,1005.00,41.16
2025-12-22T09:52:57+00:00,24.33,1005.06,41.22
2025-12-22T09:53:12+00:00,24.18,1005.09,41.33
2025-12-22T09:53:27+00:00,23.96,1005.07,41.72
2025-12-22T09:53:42+00:00,23.87,1005.00,42.22
2025-12-22T09:53:57+00:00,23.83,1005.05,42.47
2025-12-22T09:54:12+00:00,23.82,1005.06,43.14
2025-12-22T09:54:27+00:00,23.77,1005.04,43.26
2025-12-22T09:54:42+00:00,23.80,1005.01,43.19
2025-12-22T09:54:57+00:00,23.85,1005.00,43.16
2025-12-22T09:55:12+00:00,23.91,1005.03,43.11
2025-12-22T09:55:27+00:00,23.95,1005.04,43.29
2025-12-22T09:55:42+00:00,24.01,1005.00,43.36
2025-12-22T09:55:57+00:00,24.04,1005.05,43.47
2025-12-22T09:56:12+00:00,24.08,1005.04,43.23
2025-12-22T09:56:27+00:00,23.99,1005.00,42.51
2025-12-22T09:56:42+00:00,23.74,1005.02,42.10
2025-12-22T09:56:57+00:00,23.59,1004.93,42.20
2025-12-22T09:57:12+00:00,23.43,1005.06,42.43
2025-12-22T09:57:27+00:00,23.35,1004.95,42.64
2025-12-22T09:57:42+00:00,23.31,1005.05,43.11
2025-12-22T09:57:57+00:00,23.21,1004.97,43.58
2025-12-22T09:58:12+00:00,23.08,1005.00,43.40
2025-12-22T09:58:27+00:00,22.99,1004.99,43.55
2025-12-22T09:58:42+00:00,22.93,1004.97,43.74
2025-12-22T09:58:57+00:00,22.90,1004.98,43.98
2025-12-22T09:59:12+00:00,22.87,1005.03,44.02
2025-12-22T09:59:27+00:00,22.85,1005.00,44.11
2025-12-22T09:59:42+00:00,22.77,1005.04,44.13
2025-12-22T09:59:57+00:00,22.78,1005.03,44.43
2025-12-22T10:00:12+00:00,22.74,1004.97,44.77
2025-12-22T10:00:27+00:00,22.75,1005.00,44.41
2025-12-22T10:00:42+00:00,22.70,1005.04,44.53
2025-12-22T10:00:57+00:00,22.51,1005.00,44.65
2025-12-22T10:01:12+00:00,22.39,1005.06,44.70
2025-12-22T10:01:27+00:00,22.32,1005.05,44.68
2025-12-22T10:01:42+00:00,22.10,1005.00,44.83
2025-12-22T10:01:57+00:00,21.99,1005.04,44.98
2025-12-22T10:02:12+00:00,21.79,1005.04,45.85
2025-12-22T10:02:27+00:00,21.62,1005.02,45.76
2025-12-22T10:02:42+00:00,21.50,1004.94,45.76
2025-12-22T10:02:57+00:00,21.40,1004.91,45.93
2025-12-22T10:03:12+00:00,21.26,1004.93,46.24
2025-12-22T10:03:27+00:00,21.13,1004.98,46.65
2025-12-22T10:03:42+00:00,20.98,1004.83,47.11
2025-12-22T10:03:57+00:00,21.03,1004.93,47.19
2025-12-22T10:04:12+00:00,21.04,1005.00,47.37
2025-12-22T10:04:27+00:00,21.05,1005.02,47.14
2025-12-22T10:04:42+00:00,21.12,1004.92,46.82
2025-12-22T10:04:57+00:00,21.23,1004.96,46.94
2025-12-22T10:05:12+00:00,21.31,1004.95,47.09
2025-12-22T10:05:27+00:00,21.45,1004.90,47.01
2025-12-22T10:05:42+00:00,21.58,1004.87,46.79
2025-12-22T10:05:57+00:00,21.73,1004.86,47.09
2025-12-22T10:06:12+00:00,21.85,1004.95,47.55
2025-12-22T10:06:27+00:00,21.89,1004.95,47.65
2025-12-22T10:06:42+00:00,21.98,1004.96,47.51
2025-12-22T10:06:57+00:00,22.04,1004.98,46.96
2025-12-22T10:07:12+00:00,22.03,1004.96,47.11
2025-12-22T10:07:27+00:00,21.98,1004.92,46.13
2025-12-22T10:07:42+00:00,21.94,1004.87,45.69
2025-12-22T10:07:57+00:00,21.94,1004.92,46.10
2025-12-22T10:08:12+00:00,21.96,1004.97,46.30
2025-12-22T10:08:27+00:00,21.92,1004.98,46.25
2025-12-22T10:08:42+00:00,21.96,1004.88,45.83
2025-12-22T10:08:57+00:00,22.02,1004.98,45.80
2025-12-22T10:09:12+00:00,22.05,1004.88,45.73
2025-12-22T10:09:27+00:00,22.05,1004.99,45.28
2025-12-22T10:09:42+00:00,22.13,1004.96,45.08
2025-12-22T10:09:57+00:00,22.25,1004.92,44.98
2025-12-22T10:10:12+00:00,22.22,1004.91,44.96
2025-12-22T10:10:27+00:00,22.29,1004.95,45.33
2025-12-22T10:10:42+00:00,22.31,1004.87,45.27
2025-12-22T10:10:57+00:00,22.40,1004.95,45.13
2025-12-22T10:11:12+00:00,22.44,1004.88,45.34
2025-12-22T10:11:27+00:00,22.45,1004.92,45.60
2025-12-22T10:11:42+00:00,22.44,1004.92,45.60
2025-12-22T10:11:57+00:00,22.38,1004.98,45.78
2025-12-22T10:12:12+00:00,22.28,1004.93,46.00
2025-12-22T10:12:27+00:00,22.12,1004.92,45.90
2025-12-22T10:12:42+00:00,21.88,1004.91,45.88
2025-12-22T10:12:57+00:00,21.70,1004.93,45.93
2025-12-22T10:13:12+00:00,21.46,1004.87,46.43
2025-12-22T10:13:27+00:00,21.33,1004.91,46.72
2025-12-22T10:13:42+00:00,21.22,1004.86,47.42
2025-12-22T10:13:57+00:00,21.16,1004.90,47.94
2025-12-22T10:14:12+00:00,21.07,1004.92,48.58
2025-12-22T10:14:27+00:00,20.96,1004.88,47.57
2025-12-22T10:14:42+00:00,20.89,1004.85,47.33
2025-12-22T10:14:57+00:00,20.87,1004.84,47.58
2025-12-22T10:15:12+00:00,20.82,1004.92,48.15
2025-12-22T10:15:27+00:00,20.74,1004.86,48.22
2025-12-22T10:15:42+00:00,20.72,1004.85,48.16
2025-12-22T10:15:57+00:00,20.62,1004.82,48.37
2025-12-22T10:16:12+00:00,20.49,1004.88,48.60
2025-12-22T10:16:27+00:00,20.45,1004.92,48.98
2025-12-22T10:16:42+00:00,20.26,1004.83,49.44
2025-12-22T10:16:57+00:00,20.14,1004.87,50.10
2025-12-22T10:17:12+00:00,20.11,1004.92,50.54
2025-12-22T10:17:27+00:00,20.05,1004.94,50.70
2025-12-22T10:17:42+00:00,20.03,1004.85,50.74
2025-12-22T10:17:57+00:00,19.92,1004.95,50.50
2025-12-22T10:18:12+00:00,19.95,1004.78,50.37
2025-12-22T10:18:27+00:00,19.97,1004.84,50.29
2025-12-22T10:18:42+00:00,19.92,1004.84,50.33
2025-12-22T10:18:57+00:00,19.93,1004.87,50.31
2025-12-22T10:19:12+00:00,20.02,1004.89,50.17
2025-12-22T10:19:27+00:00,20.19,1004.85,49.88
2025-12-22T10:19:42+00:00,20.32,1004.82,49.90
2025-12-22T10:19:57+00:00,20.57,1004.84,49.75
