timestamp_utc,temperature_c,pressure_hpa,humidity_percent
2025-12-24T12:13:42+00:00,10.26,999.24,94.13
2025-12-24T12:13:57+00:00,10.28,999.16,94.05
2025-12-24T12:14:12+00:00,10.28,999.21,94.04
2025-12-24T12:14:27+00:00,10.29,999.26,94.12
2025-12-24T12:14:42+00:00,10.29,999.23,94.13
2025-12-24T12:14:57+00:00,10.28,999.24,94.21
2025-12-24T12:15:12+00:00,10.28,999.28,94.12
2025-12-24T12:15:27+00:00,10.28,999.36,94.13
2025-12-24T12:15:42+00:00,10.27,999.23,94.16
2025-12-24T12:15:57+00:00,10.28,999.32,94.17
2025-12-24T12:16:12+00:00,10.28,999.21,94.23
2025-12-24T12:16:27+00:00,10.28,999.30,94.23
2025-12-24T12:16:42+00:00,10.27,999.31,94.24
2025-12-24T12:16:57+00:00,10.26,999.29,94.24
2025-12-24T12:17:12+00:00,10.25,999.27,94.21
2025-12-24T12:17:27+00:00,10.24,999.21,94.29
2025-12-24T12:17:42+00:00,10.24,999.23,94.28
2025-12-24T12:17:57+00:00,10.22,999.34,94.29
2025-12-24T12:18:12+00:00,10.21,999.32,94.30
2025-12-24T12:18:27+00:00,10.19,999.32,94.34
2025-12-24T12:18:42+00:00,10.16,999.23,94.37
2025-12-24T12:18:57+00:00,10.16,999.32,94.33
2025-12-24T12:19:12+00:00,10.15,999.28,94.38
2025-12-24T12:19:27+00:00,10.15,999.30,94.37
2025-12-24T12:19:42+00:00,10.13,999.24,94.41
2025-12-24T12:19:57+00:00,10.12,999.25,94.44
2025-12-24T12:20:12+00:00,10.11,999.31,94.45
2025-12-24T12:20:27+00:00,10.09,999.29,94.46
2025-12-24T12:20:42+00:00,10.08,999.26,94.52
2025-12-24T12:20:57+00:00,10.07,999.30,94.54
2025-12-24T12:21:12+00:00,10.06,999.35,94.57
2025-12-24T12:21:27+00:00,10.05,999.30,94.58
2025-12-24T12:21:42+00:00,10.04,999.28,94.63
2025-12-24T12:21:57+00:00,10.05,999.27,94.61
2025-12-24T12:22:12+00:00,10.03,999.30,94.62
2025-12-24T12:22:27+00:00,10.04,999.28,94.61
2025-12-24T12:22:42+00:00,10.03,999.30,94.61
2025-12-24T12:22:57+00:00,10.03,999.29,94.65
2025-12-24T12:23:12+00:00,10.02,999.28,94.65
2025-12-24T12:23:27+00:00,10.01,999.26,94.65
2025-12-24T12:23:42+00:00,10.00,999.28,94.65
2025-12-24T12:23:57+00:00,10.00,999.24,94.63
2025-12-24T12:24:12+00:00,9.99,999.31,94.64
2025-12-24T12:24:27+00:00,10.00,999.35,94.61
2025-12-24T12:24:42+00:00,9.99,999.31,94.59
2025-12-24T12:24:57+00:00,9.97,999.31,94.57
2025-12-24T12:25:12+00:00,9.94,999.26,94.58
2025-12-24T12:25:27+00:00,9.95,999.29,94.60
2025-12-24T12:25:42+00:00,9.94,999.28,94.61
2025-12-24T12:25:57+00:00,9.94,999.26,94.65
2025-12-24T12:26:12+00:00,9.95,999.27,94.64
2025-12-24T12:26:27+00:00,9.93,999.21,94.62
2025-12-24T12:26:42+00:00,9.94,999.28,94.62
2025-12-24T12:26:57+00:00,9.95,999.21,94.62
2025-12-24T12:27:12+00:00,9.96,999.28,94.62
2025-12-24T12:27:27+00:00,9.97,999.28,94.59
2025-12-24T12:27:42+00:00,9.98,999.27,94.59
2025-12-24T12:27:57+00:00,10.00,999.24,94.57
2025-12-24T12:28:12+00:00,10.02,999.27,94.57
2025-12-24T12:28:27+00:00,10.03,999.24,94.56
2025-12-24T12:28:42+00:00,10.02,999.33,94.50
2025-12-24T12:28:57+00:00,10.02,999.28,94.48
2025-12-24T12:29:12+00:00,10.05,999.27,94.44
2025-12-24T12:29:27+00:00,10.08,999.26,94.44
2025-12-24T12:29:42+00:00,10.09,999.26,94.41
2025-12-24T12:29:57+00:00,10.12,999.28,94.38
2025-12-24T12:30:12+00:00,10.14,999.31,94.32
2025-12-24T12:30:27+00:00,10.17,999.30,94.30
2025-12-24T12:30:42+00:00,10.19,999.28,94.27
2025-12-24T12:30:57+00:00,10.22,999.28,94.23
2025-12-24T12:31:12+00:00,10.25,999.25,94.22
2025-12-24T12:31:27+00:00,10.26,999.29,94.20
2025-12-24T12:31:42+00:00,10.29,999.26,94.13
2025-12-24T12:31:57+00:00,10.31,999.29,94.12
2025-12-24T12:32:12+00:00,10.33,999.24,94.06
2025-12-24T12:32:27+00:00,10.33,999.28,93.99
2025-12-24T12:32:42+00:00,10.33,999.27,93.93
2025-12-24T12:32:57+00:00,10.31,999.27,93.88
2025-12-24T12:33:12+00:00,10.32,999.21,93.90
2025-12-24T12:33:27+00:00,10.33,999.25,93.91
2025-12-24T12:33:42+00:00,10.35,999.23,93.90
2025-12-24T12:33:57+00:00,10.37,999.23,93.90
2025-12-24T12:34:12+00:00,10.39,999.30,93.91
2025-12-24T12:34:27+00:00,10.39,999.21,93.91
2025-12-24T12:34:42+00:00,10.37,999.23,93.88
2025-12-24T12:34:57+00:00,10.36,999.25,93.88
2025-12-24T12:35:12+00:00,10.37,999.24,93.88
2025-12-24T12:35:27+00:00,10.37,999.17,93.92
2025-12-24T12:35:42+00:00,10.39,999.19,93.95
2025-12-24T12:35:57+00:00,10.42,999.28,93.97
2025-12-24T12:36:12+00:00,10.43,999.24,93.99
2025-12-24T12:36:27+00:00,10.44,999.26,94.00
2025-12-24T12:36:42+00:00,10.44,999.24,94.00
2025-12-24T12:36:57+00:00,10.44,999.21,94.00
2025-12-24T12:37:12+00:00,10.44,999.27,93.98
2025-12-24T12:37:27+00:00,10.43,999.20,93.98
2025-12-24T12:37:42+00:00,10.43,999.24,94.00
2025-12-24T12:37:57+00:00,10.43,999.31,94.01
2025-12-24T12:38:12+00:00,10.44,999.29,94.04
2025-12-24T12:38:27+00:00,10.45,999.28,94.04
2025-12-24T12:38:42+00:00,10.45,999.28,94.02
2025-12-24T12:38:57+00:00,10.46,999.29,94.03
2025-12-24T12:39:12+00:00,10.47,999.31,94.03
2025-12-24T12:39:27+00:00,10.45,999.25,94.03
2025-12-24T12:39:42+00:00,10.43,999.24,94.01
2025-12-24T12:39:57+00:00,10.43,999.30,94.02
2025-12-24T12:40:12+00:00,10.44,999.27,94.04
2025-12-24T12:40:27+00:00,10.46,999.30,94.06
2025-12-24T12:40:42+00:00,10.46,999.25,94.07
2025-12-24T12:40:57+00:00,10.47,999.26,94.08
2025-12-24T12:41:12+00:00,10.48,999.27,94.07
2025-12-24T12:41:27+00:00,10.50,999.28,94.08
2025-12-24T12:41:42+00:00,10.48,999.28,94.09
2025-12-24T12:41:57+00:00,10.49,999.34,94.09
2025-12-24T12:42:12+00:00,10.48,999.28,94.12
2025-12-24T12:42:27+00:00,10.46,999.29,94.09
2025-12-24T12:42:42+00:00,10.45,999.28,94.09
2025-12-24T12:42:57+00:00,10.45,999.28,94.13
2025-12-24T12:43:12+00:00,10.44,999.23,94.14
2025-12-24T12:43:27+00:00,10.46,999.27,94.17
2025-12-24T12:43:42+00:00,10.46,999.24,94.19
2025-12-24T12:43:57+00:00,10.46,999.29,94.21
2025-12-24T12:44:12+00:00,10.48,999.30,94.20
2025-12-24T12:44:27+00:00,10.48,999.34,94.21
2025-12-24T12:44:42+00:00,10.48,999.30,94.22
2025-12-24T12:44:57+00:00,10.46,999.19,94.22
2025-12-24T12:45:12+00:00,10.47,999.26,94.21
2025-12-24T12:45:27+00:00,10.49,999.29,94.23
2025-12-24T12:45:42+00:00,10.49,999.23,94.24
2025-12-24T12:45:57+00:00,10.51,999.27,94.23
2025-12-24T12:46:12+00:00,10.52,999.28,94.25
2025-12-24T12:46:27+00:00,10.51,999.27,94.27
2025-12-24T12:46:42+00:00,10.51,999.27,94.26
2025-12-24T12:46:57+00:00,10.51,999.25,94.25
2025-12-24T12:47:12+00:00,10.52,999.26,94.24
2025-12-24T12:47:27+00:00,10.52,999.23,94.25
2025-12-24T12:47:42+00:00,10.51,999.21,94.27
2025-12-24T12:47:57+00:00,10.51,999.21,94.29
2025-12-24T12:48:12+00:00,10.48,999.20,94.30
2025-12-24T12:48:27+00:00,10.47,999.28,94.27
2025-12-24T12:48:42+00:00,10.44,999.16,94.25
2025-12-24T12:48:57+00:00,10.44,999.21,94.26
2025-12-24T12:49:12+00:00,10.44,999.21,94.25
2025-12-24T12:49:27+00:00,10.43,999.14,94.31
2025-12-24T12:49:42+00:00,10.46,999.17,94.32
2025-12-24T12:49:57+00:00,10.46,999.19,94.31
2025-12-24T12:50:12+00:00,10.48,999.22,94.33
2025-12-24T12:50:27+00:00,10.47,999.20,94.34
2025-12-24T12:50:42+00:00,10.47,999.26,94.32
2025-12-24T12:50:57+00:00,10.47,999.20,94.31
2025-12-24T12:51:12+00:00,10.47,999.17,94.31
2025-12-24T12:51:27+00:00,10.49,999.21,94.33
2025-12-24T12:51:42+00:00,10.49,999.19,94.31
2025-12-24T12:51:57+00:00,10.51,999.22,94.35
2025-12-24T12:52:12+00:00,10.52,999.16,94.38
2025-12-24T12:52:27+00:00,10.53,999.25,94.33
2025-12-24T12:52:42+00:00,10.55,999.23,94.39
2025-12-24T12:52:57+00:00,10.56,999.18,94.35
2025-12-24T12:53:12+00:00,10.55,999.11,94.38
2025-12-24T12:53:27+00:00,10.56,999.19,94.33
2025-12-24T12:53:42+00:00,10.56,999.16,94.30
2025-12-24T12:53:57+00:00,10.55,999.12,94.21
2025-12-24T12:54:12+00:00,10.53,999.17,94.15
2025-12-24T12:54:27+00:00,10.53,999.14,94.15
2025-12-24T12:54:42+00:00,10.53,999.14,94.14
2025-12-24T12:54:57+00:00,10.52,999.12,94.11
2025-12-24T12:55:12+00:00,10.50,999.09,94.07
2025-12-24T12:55:27+00:00,10.50,999.15,94.09
2025-12-24T12:55:42+00:00,10.50,999.10,94.12
2025-12-24T12:55:57+00:00,10.51,999.16,94.14
2025-12-24T12:56:12+00:00,10.51,999.10,94.15
2025-12-24T12:56:27+00:00,10.50,999.09,94.14
2025-12-24T12:56:42+00:00,10.52,999.12,94.17
2025-12-24T12:56:57+00:00,10.51,999.11,94.20
2025-12-24T12:57:12+00:00,10.52,999.02,94.22
2025-12-24T12:57:27+00:00,10.53,999.09,94.28
2025-12-24T12:57:42+00:00,10.53,999.06,94.29
2025-12-24T12:57:57+00:00,10.55,999.03,94.30
2025-12-24T12:58:12+00:00,10.56,999.11,94.29
2025-12-24T12:58:27+00:00,10.55,999.06,94.29
2025-12-24T12:58:42+00:00,10.57,999.03,94.31
2025-12-24T12:58:57+00:00,10.57,999.04,94.37
2025-12-24T12:59:12+00:00,10.57,999.12,94.36
2025-12-24T12:59:27+00:00,10.58,999.10,94.37
2025-12-24T12:59:42+00:00,10.57,999.15,94.39
2025-12-24T12:59:57+00:00,10.57,999.10,94.41
2025-12-24T13:00:12+00:00,10.55,999.06,94.42
2025-12-24T13:00:27+00:00,10.53,999.09,94.41
2025-12-24T13:00:42+00:00,10.53,999.06,94.41
2025-12-24T13:00:57+00:00,10.53,999.04,94.44
2025-12-24T13:01:12+00:00,10.51,999.00,94.47
2025-12-24T13:01:27+00:00,10.49,999.10,94.45
2025-12-24T13:01:42+00:00,10.48,999.06,94.46
2025-12-24T13:01:57+00:00,10.46,999.11,94.49
2025-12-24T13:02:12+00:00,10.47,999.04,94.51
2025-12-24T13:02:27+00:00,10.44,999.02,94.55
2025-12-24T13:02:42+00:00,10.43,999.08,94.53
2025-12-24T13:02:57+00:00,10.40,999.07,94.54
2025-12-24T13:03:12+00:00,10.39,999.04,94.53
2025-12-24T13:03:27+00:00,10.38,999.03,94.58
2025-12-24T13:03:42+00:00,10.37,999.09,94.62
2025-12-24T13:03:57+00:00,10.36,999.11,94.66
2025-12-24T13:04:12+00:00,10.36,999.08,94.70
2025-12-24T13:04:27+00:00,10.36,999.13,94.71
2025-12-24T13:04:42+00:00,10.36,999.07,94.76
2025-12-24T13:04:57+00:00,10.35,999.15,94.79
2025-12-24T13:05:12+00:00,10.34,999.10,94.88
2025-12-24T13:05:27+00:00,10.32,999.12,94.90
2025-12-24T13:05:42+00:00,10.30,999.15,94.91
2025-12-24T13:05:57+00:00,10.29,999.18,94.92
2025-12-24T13:06:12+00:00,10.28,999.11,94.95
2025-12-24T13:06:27+00:00,10.27,999.10,95.00
2025-12-24T13:06:42+00:00,10.27,999.18,95.00
2025-12-24T13:06:57+00:00,10.26,999.13,95.02
2025-12-24T13:07:12+00:00,10.25,999.14,95.05
2025-12-24T13:07:27+00:00,10.24,999.15,95.08
2025-12-24T13:07:42+00:00,10.23,999.16,95.11
2025-12-24T13:07:57+00:00,10.22,999.09,95.13
2025-12-24T13:08:12+00:00,10.22,999.09,95.16
2025-12-24T13:08:27+00:00,10.22,999.17,95.21
2025-12-24T13:08:42+00:00,10.19,999.12,95.27
2025-12-24T13:08:57+00:00,10.19,999.17,95.27
2025-12-24T13:09:12+00:00,10.18,999.11,95.33
2025-12-24T13:09:27+00:00,10.18,999.10,95.39
2025-12-24T13:09:42+00:00,10.15,999.17,95.39
2025-12-24T13:09:57+00:00,10.14,999.10,95.40
2025-12-24T13:10:12+00:00,10.12,999.15,95.44
2025-12-24T13:10:27+00:00,10.12,999.14,95.43
2025-12-24T13:10:42+00:00,10.11,999.20,95.49
2025-12-24T13:10:57+00:00,10.11,999.20,95.53
2025-12-24T13:11:12+00:00,10.10,999.20,95.60
2025-12-24T13:11:27+00:00,10.08,999.16,95.60
2025-12-24T13:11:42+00:00,10.08,999.16,95.63
2025-12-24T13:11:57+00:00,10.08,999.11,95.65
2025-12-24T13:12:12+00:00,10.06,999.13,95.69
2025-12-24T13:12:27+00:00,10.06,999.15,95.71
2025-12-24T13:12:42+00:00,10.05,999.22,95.74
2025-12-24T13:12:57+00:00,10.04,999.22,95.78
2025-12-24T13:13:12+00:00,9.98,999.18,95.83
2025-12-24T13:13:27+00:00,10.00,999.30,95.81
2025-12-24T13:13:42+00:00,9.99,999.25,95.86
2025-12-24T13:13:57+00:00,9.99,999.25,95.84
2025-12-24T13:14:12+00:00,9.96,999.23,95.86
2025-12-24T13:14:27+00:00,9.94,999.30,95.95
2025-12-24T13:14:42+00:00,9.93,999.34,95.99
2025-12-24T13:14:57+00:00,9.90,999.30,96.05
2025-12-24T13:15:12+00:00,9.88,999.32,96.05
2025-12-24T13:15:27+00:00,9.86,999.33,96.09
2025-12-24T13:15:42+00:00,9.84,999.36,96.11
2025-12-24T13:15:57+00:00,9.82,999.38,96.13
2025-12-24T13:16:12+00:00,9.79,999.42,96.17
2025-12-24T13:16:27+00:00,9.77,999.44,96.24
2025-12-24T13:16:42+00:00,9.74,999.37,96.24
2025-12-24T13:16:57+00:00,9.72,999.41,96.23
2025-12-24T13:17:12+00:00,9.72,999.46,96.25
2025-12-24T13:17:27+00:00,9.69,999.48,96.27
2025-12-24T13:17:42+00:00,9.67,999.42,96.34
2025-12-24T13:17:57+00:00,9.65,999.44,96.37
2025-12-24T13:18:12+00:00,9.63,999.51,96.44
2025-12-24T13:18:27+00:00,9.60,999.49,96.48
2025-12-24T13:18:42+00:00,9.59,999.60,96.50
2025-12-24T13:18:57+00:00,9.57,999.58,96.49
2025-12-24T13:19:12+00:00,9.56,999.64,96.51
2025-12-24T13:19:27+00:00,9.55,999.71,96.58
2025-12-24T13:19:42+00:00,9.54,999.71,96.65
2025-12-24T13:19:57+00:00,9.51,999.64,96.85
2025-12-24T13:20:12+00:00,9.50,999.78,96.96
2025-12-24T13:20:27+00:00,9.49,999.85,97.05
2025-12-24T13:20:42+00:00,9.48,999.89,97.13
2025-12-24T13:20:57+00:00,9.46,999.97,97.21
2025-12-24T13:21:12+00:00,9.46,999.90,97.29
2025-12-24T13:21:27+00:00,9.44,1000.01,97.35
2025-12-24T13:21:42+00:00,9.41,999.90,97.37
2025-12-24T13:21:57+00:00,9.38,999.97,97.35
2025-12-24T13:22:12+00:00,9.34,999.90,97.33
2025-12-24T13:22:27+00:00,9.28,999.91,97.32
2025-12-24T13:22:42+00:00,9.25,999.92,97.35
2025-12-24T13:22:57+00:00,9.22,999.91,97.35
2025-12-24T13:23:12+00:00,9.19,999.93,97.36
2025-12-24T13:23:27+00:00,9.15,999.91,97.39
2025-12-24T13:23:42+00:00,9.11,999.85,97.38
2025-12-24T13:23:57+00:00,9.07,999.86,97.39
2025-12-24T13:24:12+00:00,9.03,999.83,97.37
2025-12-24T13:24:27+00:00,9.01,999.91,97.39
2025-12-24T13:24:42+00:00,8.98,999.96,97.40
2025-12-24T13:24:57+00:00,8.95,999.88,97.44
2025-12-24T13:25:12+00:00,8.93,999.88,97.46
2025-12-24T13:25:27+00:00,8.90,999.83,97.48
2025-12-24T13:25:42+00:00,8.89,999.81,97.54
2025-12-24T13:25:57+00:00,8.88,999.79,97.55
2025-12-24T13:26:12+00:00,8.87,999.81,97.59
2025-12-24T13:26:27+00:00,8.86,999.81,97.66
2025-12-24T13:26:42+00:00,8.85,999.74,97.70
2025-12-24T13:26:57+00:00,8.84,999.79,97.74
2025-12-24T13:27:12+00:00,8.84,999.78,97.76
2025-12-24T13:27:27+00:00,8.84,999.78,97.79
2025-12-24T13:27:42+00:00,8.84,999.78,97.83
2025-12-24T13:27:57+00:00,8.82,999.69,97.83
2025-12-24T13:28:12+00:00,8.83,999.76,97.87
2025-12-24T13:28:27+00:00,8.82,999.76,97.90
2025-12-24T13:28:42+00:00,8.83,999.80,97.95
2025-12-24T13:28:57+00:00,8.84,999.81,98.00
2025-12-24T13:29:12+00:00,8.83,999.83,98.01
2025-12-24T13:29:27+00:00,8.83,999.72,98.03
2025-12-24T13:29:42+00:00,8.83,999.76,98.04
2025-12-24T13:29:57+00:00,8.83,999.79,98.10
2025-12-24T13:30:12+00:00,8.84,999.75,98.08
2025-12-24T13:30:27+00:00,8.83,999.76,98.11
2025-12-24T13:30:42+00:00,8.83,999.76,98.12
2025-12-24T13:30:57+00:00,8.82,999.69,98.12
2025-12-24T13:31:12+00:00,8.83,999.76,98.15
2025-12-24T13:31:27+00:00,8.83,999.72,98.15
2025-12-24T13:31:42+00:00,8.82,999.81,98.15
2025-12-24T13:31:57+00:00,8.82,999.83,98.15
2025-12-24T13:32:12+00:00,8.81,999.76,98.18
2025-12-24T13:32:27+00:00,8.82,999.77,98.18
2025-12-24T13:32:42+00:00,8.81,999.79,98.20
2025-12-24T13:32:57+00:00,8.81,999.76,98.18
2025-12-24T13:33:12+00:00,8.81,999.84,98.19
2025-12-24T13:33:27+00:00,8.81,999.84,98.22
