timestamp_utc,temperature_c,pressure_hpa,humidity_percent
2025-12-23T15:53:12+00:00,10.50,999.36,89.24
2025-12-23T15:53:27+00:00,10.50,999.31,89.26
2025-12-23T15:53:42+00:00,10.50,999.33,89.29
2025-12-23T15:53:57+00:00,10.50,999.31,89.30
2025-12-23T15:54:12+00:00,10.52,999.34,89.33
2025-12-23T15:54:27+00:00,10.50,999.29,89.33
2025-12-23T15:54:42+00:00,10.50,999.31,89.36
2025-12-23T15:54:57+00:00,10.51,999.27,89.33
2025-12-23T15:55:12+00:00,10.50,999.29,89.47
2025-12-23T15:55:27+00:00,10.50,999.31,89.45
2025-12-23T15:55:42+00:00,10.49,999.24,89.40
2025-12-23T15:55:57+00:00,10.50,999.31,89.43
2025-12-23T15:56:12+00:00,10.50,999.22,89.45
2025-12-23T15:56:27+00:00,10.51,999.27,89.50
2025-12-23T15:56:42+00:00,10.50,999.28,89.46
2025-12-23T15:56:57+00:00,10.50,999.28,89.55
2025-12-23T15:57:12+00:00,10.50,999.31,89.53
2025-12-23T15:57:27+00:00,10.49,999.21,89.53
2025-12-23T15:57:42+00:00,10.49,999.30,89.52
2025-12-23T15:57:57+00:00,10.50,999.33,89.57
2025-12-23T15:58:12+00:00,10.49,999.29,89.68
2025-12-23T15:58:27+00:00,10.50,999.31,89.63
2025-12-23T15:58:42+00:00,10.50,999.29,89.71
2025-12-23T15:58:57+00:00,10.50,999.37,89.71
2025-12-23T15:59:12+00:00,10.50,999.31,89.76
2025-12-23T15:59:27+00:00,10.49,999.32,89.76
2025-12-23T15:59:42+00:00,10.50,999.36,89.79
2025-12-23T15:59:57+00:00,10.49,999.26,89.79
2025-12-23T16:00:12+00:00,10.49,999.35,89.76
2025-12-23T16:00:27+00:00,10.49,999.35,89.79
2025-12-23T16:00:42+00:00,10.48,999.28,89.81
2025-12-23T16:00:57+00:00,10.48,999.28,89.81
2025-12-23T16:01:12+00:00,10.48,999.33,89.83
2025-12-23T16:01:27+00:00,10.48,999.28,89.83
2025-12-23T16:01:42+00:00,10.49,999.32,89.80
2025-12-23T16:01:57+00:00,10.48,999.25,89.76
2025-12-23T16:02:12+00:00,10.48,999.17,89.80
2025-12-23T16:02:27+00:00,10.50,999.31,89.86
2025-12-23T16:02:42+00:00,10.49,999.23,89.86
2025-12-23T16:02:57+00:00,10.49,999.27,89.86
2025-12-23T16:03:12+00:00,10.50,999.29,89.89
2025-12-23T16:03:27+00:00,10.49,999.24,89.90
2025-12-23T16:03:42+00:00,10.50,999.28,89.95
2025-12-23T16:03:57+00:00,10.50,999.29,89.98
2025-12-23T16:04:12+00:00,10.49,999.24,90.00
2025-12-23T16:04:27+00:00,10.49,999.29,90.00
2025-12-23T16:04:42+00:00,10.49,999.23,89.94
2025-12-23T16:04:57+00:00,10.48,999.22,89.95
2025-12-23T16:05:12+00:00,10.49,999.26,89.94
2025-12-23T16:05:27+00:00,10.48,999.31,89.94
2025-12-23T16:05:42+00:00,10.48,999.25,89.97
2025-12-23T16:05:57+00:00,10.47,999.24,90.03
2025-12-23T16:06:12+00:00,10.47,999.23,90.13
2025-12-23T16:06:27+00:00,10.47,999.21,90.06
2025-12-23T16:06:42+00:00,10.48,999.27,90.06
2025-12-23T16:06:57+00:00,10.47,999.26,90.09
2025-12-23T16:07:12+00:00,10.48,999.22,89.98
2025-12-23T16:07:27+00:00,10.49,999.26,89.99
2025-12-23T16:07:42+00:00,10.49,999.22,89.98
2025-12-23T16:07:57+00:00,10.50,999.26,89.97
2025-12-23T16:08:12+00:00,10.51,999.21,90.02
2025-12-23T16:08:27+00:00,10.50,999.21,90.01
2025-12-23T16:08:42+00:00,10.51,999.22,89.99
2025-12-23T16:08:57+00:00,10.52,999.21,89.99
2025-12-23T16:09:12+00:00,10.53,999.25,89.99
2025-12-23T16:09:27+00:00,10.53,999.23,90.07
2025-12-23T16:09:42+00:00,10.53,999.20,90.07
2025-12-23T16:09:57+00:00,10.53,999.25,90.00
2025-12-23T16:10:12+00:00,10.53,999.22,89.98
2025-12-23T16:10:27+00:00,10.53,999.31,89.95
2025-12-23T16:10:42+00:00,10.53,999.23,89.95
2025-12-23T16:10:57+00:00,10.54,999.26,89.95
2025-12-23T16:11:12+00:00,10.54,999.26,89.94
2025-12-23T16:11:27+00:00,10.55,999.22,89.91
2025-12-23T16:11:42+00:00,10.53,999.20,89.88
2025-12-23T16:11:57+00:00,10.53,999.25,89.87
2025-12-23T16:12:12+00:00,10.53,999.25,89.85
2025-12-23T16:12:27+00:00,10.55,999.24,89.84
2025-12-23T16:12:42+00:00,10.55,999.28,89.86
2025-12-23T16:12:57+00:00,10.55,999.27,89.85
2025-12-23T16:13:12+00:00,10.55,999.25,89.91
2025-12-23T16:13:27+00:00,10.54,999.24,89.88
2025-12-23T16:13:42+00:00,10.56,999.29,89.87
2025-12-23T16:13:57+00:00,10.56,999.21,89.83
2025-12-23T16:14:12+00:00,10.54,999.26,89.74
2025-12-23T16:14:27+00:00,10.56,999.23,89.76
2025-12-23T16:14:42+00:00,10.56,999.21,89.77
2025-12-23T16:14:57+00:00,10.57,999.20,89.80
2025-12-23T16:15:12+00:00,10.58,999.17,89.80
2025-12-23T16:15:27+00:00,10.57,999.23,89.77
2025-12-23T16:15:42+00:00,10.59,999.23,89.71
2025-12-23T16:15:57+00:00,10.57,999.20,89.72
2025-12-23T16:16:12+00:00,10.58,999.22,89.71
2025-12-23T16:16:27+00:00,10.58,999.16,89.69
2025-12-23T16:16:42+00:00,10.59,999.26,89.68
2025-12-23T16:16:57+00:00,10.58,999.22,89.70
2025-12-23T16:17:12+00:00,10.59,999.24,89.64
2025-12-23T16:17:27+00:00,10.59,999.21,89.65
2025-12-23T16:17:42+00:00,10.59,999.24,89.63
2025-12-23T16:17:57+00:00,10.59,999.24,89.64
2025-12-23T16:18:12+00:00,10.59,999.29,89.64
2025-12-23T16:18:27+00:00,10.59,999.23,89.62
2025-12-23T16:18:42+00:00,10.59,999.24,89.60
2025-12-23T16:18:57+00:00,10.60,999.25,89.60
2025-12-23T16:19:12+00:00,10.60,999.22,89.60
2025-12-23T16:19:27+00:00,10.60,999.25,89.63
2025-12-23T16:19:42+00:00,10.60,999.25,89.62
2025-12-23T16:19:57+00:00,10.60,999.23,89.63
2025-12-23T16:20:12+00:00,10.59,999.13,89.59
2025-12-23T16:20:27+00:00,10.59,999.24,89.60
2025-12-23T16:20:42+00:00,10.59,999.18,89.64
2025-12-23T16:20:57+00:00,10.60,999.25,89.63
2025-12-23T16:21:12+00:00,10.60,999.25,89.64
2025-12-23T16:21:27+00:00,10.59,999.32,89.65
2025-12-23T16:21:42+00:00,10.59,999.26,89.65
2025-12-23T16:21:57+00:00,10.59,999.26,89.65
2025-12-23T16:22:12+00:00,10.60,999.19,89.63
2025-12-23T16:22:27+00:00,10.60,999.25,89.59
2025-12-23T16:22:42+00:00,10.60,999.25,89.57
2025-12-23T16:22:57+00:00,10.60,999.23,89.59
2025-12-23T16:23:12+00:00,10.60,999.17,89.60
2025-12-23T16:23:27+00:00,10.62,999.29,89.60
2025-12-23T16:23:42+00:00,10.61,999.21,89.59
2025-12-23T16:23:57+00:00,10.61,999.22,89.58
2025-12-23T16:24:12+00:00,10.62,999.26,89.58
2025-12-23T16:24:27+00:00,10.63,999.29,89.56
2025-12-23T16:24:42+00:00,10.63,999.27,89.59
2025-12-23T16:24:57+00:00,10.63,999.29,89.58
2025-12-23T16:25:12+00:00,10.63,999.27,89.52
2025-12-23T16:25:27+00:00,10.62,999.23,89.57
2025-12-23T16:25:42+00:00,10.62,999.31,89.55
2025-12-23T16:25:57+00:00,10.62,999.23,89.62
2025-12-23T16:26:12+00:00,10.61,999.26,89.62
2025-12-23T16:26:27+00:00,10.62,999.23,89.65
2025-12-23T16:26:42+00:00,10.61,999.26,89.61
2025-12-23T16:26:57+00:00,10.60,999.23,89.64
2025-12-23T16:27:12+00:00,10.60,999.25,89.67
2025-12-23T16:27:27+00:00,10.58,999.25,89.61
2025-12-23T16:27:42+00:00,10.58,999.30,89.60
2025-12-23T16:27:57+00:00,10.59,999.23,89.58
2025-12-23T16:28:12+00:00,10.58,999.22,89.58
2025-12-23T16:28:27+00:00,10.57,999.20,89.61
2025-12-23T16:28:42+00:00,10.57,999.31,89.62
2025-12-23T16:28:57+00:00,10.57,999.26,89.63
2025-12-23T16:29:12+00:00,10.57,999.26,89.45
2025-12-23T16:29:27+00:00,10.58,999.32,89.42
2025-12-23T16:29:42+00:00,10.58,999.21,89.35
2025-12-23T16:29:57+00:00,10.59,999.28,89.40
2025-12-23T16:30:12+00:00,10.60,999.25,89.40
2025-12-23T16:30:27+00:00,10.60,999.28,89.42
2025-12-23T16:30:42+00:00,10.62,999.31,89.41
2025-12-23T16:30:57+00:00,10.61,999.27,89.41
2025-12-23T16:31:12+00:00,10.62,999.34,89.42
2025-12-23T16:31:27+00:00,10.62,999.29,89.40
2025-12-23T16:31:42+00:00,10.62,999.31,89.41
2025-12-23T16:31:57+00:00,10.63,999.32,89.46
2025-12-23T16:32:12+00:00,10.62,999.34,89.42
2025-12-23T16:32:27+00:00,10.62,999.31,89.42
2025-12-23T16:32:42+00:00,10.61,999.22,89.38
2025-12-23T16:32:57+00:00,10.62,999.28,89.39
2025-12-23T16:33:12+00:00,10.61,999.29,89.41
2025-12-23T16:33:27+00:00,10.62,999.29,89.43
2025-12-23T16:33:42+00:00,10.62,999.36,89.45
2025-12-23T16:33:57+00:00,10.61,999.29,89.43
2025-12-23T16:34:12+00:00,10.62,999.29,89.45
2025-12-23T16:34:27+00:00,10.61,999.30,89.47
2025-12-23T16:34:42+00:00,10.62,999.26,89.52
2025-12-23T16:34:57+00:00,10.62,999.34,89.52
2025-12-23T16:35:12+00:00,10.62,999.31,89.62
2025-12-23T16:35:27+00:00,10.62,999.29,89.67
2025-12-23T16:35:42+00:00,10.61,999.27,89.59
2025-12-23T16:35:57+00:00,10.60,999.25,89.59
2025-12-23T16:36:12+00:00,10.60,999.23,89.61
2025-12-23T16:36:27+00:00,10.60,999.25,89.61
2025-12-23T16:36:42+00:00,10.60,999.25,89.56
2025-12-23T16:36:57+00:00,10.58,999.25,89.57
2025-12-23T16:37:12+00:00,10.59,999.28,89.65
2025-12-23T16:37:27+00:00,10.59,999.26,89.62
2025-12-23T16:37:42+00:00,10.58,999.22,89.64
2025-12-23T16:37:57+00:00,10.57,999.26,89.67
2025-12-23T16:38:12+00:00,10.57,999.20,89.69
2025-12-23T16:38:27+00:00,10.56,999.24,89.67
2025-12-23T16:38:42+00:00,10.56,999.27,89.68
2025-12-23T16:38:57+00:00,10.54,999.26,89.75
2025-12-23T16:39:12+00:00,10.55,999.23,89.80
2025-12-23T16:39:27+00:00,10.53,999.33,89.80
2025-12-23T16:39:42+00:00,10.53,999.27,89.85
2025-12-23T16:39:57+00:00,10.52,999.24,89.88
2025-12-23T16:40:12+00:00,10.52,999.29,89.83
2025-12-23T16:40:27+00:00,10.51,999.22,89.87
2025-12-23T16:40:42+00:00,10.50,999.23,89.94
2025-12-23T16:40:57+00:00,10.50,999.25,89.96
2025-12-23T16:41:12+00:00,10.50,999.20,90.01
2025-12-23T16:41:27+00:00,10.49,999.26,90.06
2025-12-23T16:41:42+00:00,10.49,999.29,90.07
2025-12-23T16:41:57+00:00,10.48,999.23,90.12
2025-12-23T16:42:12+00:00,10.47,999.20,90.13
2025-12-23T16:42:27+00:00,10.47,999.20,90.25
2025-12-23T16:42:42+00:00,10.47,999.26,90.28
2025-12-23T16:42:57+00:00,10.46,999.25,90.32
2025-12-23T16:43:12+00:00,10.45,999.23,90.35
2025-12-23T16:43:27+00:00,10.44,999.21,90.42
2025-12-23T16:43:42+00:00,10.44,999.26,90.43
2025-12-23T16:43:57+00:00,10.43,999.24,90.42
2025-12-23T16:44:12+00:00,10.43,999.19,90.45
2025-12-23T16:44:27+00:00,10.42,999.31,90.48
2025-12-23T16:44:42+00:00,10.41,999.22,90.52
2025-12-23T16:44:57+00:00,10.41,999.21,90.57
2025-12-23T16:45:12+00:00,10.40,999.22,90.55
2025-12-23T16:45:27+00:00,10.40,999.18,90.57
2025-12-23T16:45:42+00:00,10.39,999.21,90.56
2025-12-23T16:45:57+00:00,10.39,999.27,90.58
2025-12-23T16:46:12+00:00,10.37,999.15,90.66
2025-12-23T16:46:27+00:00,10.37,999.20,90.69
2025-12-23T16:46:42+00:00,10.37,999.20,90.65
2025-12-23T16:46:57+00:00,10.38,999.24,90.65
2025-12-23T16:47:12+00:00,10.36,999.16,90.68
2025-12-23T16:47:27+00:00,10.36,999.19,90.71
2025-12-23T16:47:42+00:00,10.35,999.20,90.69
2025-12-23T16:47:57+00:00,10.35,999.26,90.74
2025-12-23T16:48:12+00:00,10.35,999.25,90.73
2025-12-23T16:48:27+00:00,10.34,999.18,90.73
2025-12-23T16:48:42+00:00,10.33,999.17,90.76
2025-12-23T16:48:57+00:00,10.33,999.14,90.74
2025-12-23T16:49:12+00:00,10.34,999.12,90.76
2025-12-23T16:49:27+00:00,10.34,999.15,90.75
2025-12-23T16:49:42+00:00,10.33,999.11,90.77
2025-12-23T16:49:57+00:00,10.32,999.12,90.78
2025-12-23T16:50:12+00:00,10.31,999.15,90.79
2025-12-23T16:50:27+00:00,10.30,999.12,90.85
2025-12-23T16:50:42+00:00,10.30,999.11,90.92
2025-12-23T16:50:57+00:00,10.30,999.08,90.95
2025-12-23T16:51:12+00:00,10.29,999.09,90.96
2025-12-23T16:51:27+00:00,10.28,999.14,90.97
2025-12-23T16:51:42+00:00,10.27,999.14,90.99
2025-12-23T16:51:57+00:00,10.27,999.09,90.94
2025-12-23T16:52:12+00:00,10.25,999.03,91.04
2025-12-23T16:52:27+00:00,10.24,999.13,91.02
2025-12-23T16:52:42+00:00,10.25,999.08,91.06
2025-12-23T16:52:57+00:00,10.23,999.05,91.17
2025-12-23T16:53:12+00:00,10.23,999.09,91.12
2025-12-23T16:53:27+00:00,10.23,999.13,91.08
2025-12-23T16:53:42+00:00,10.23,999.10,91.09
2025-12-23T16:53:57+00:00,10.21,999.11,91.13
2025-12-23T16:54:12+00:00,10.22,999.11,91.16
2025-12-23T16:54:27+00:00,10.20,999.06,91.12
2025-12-23T16:54:42+00:00,10.20,999.09,91.19
2025-12-23T16:54:57+00:00,10.20,999.08,91.33
2025-12-23T16:55:12+00:00,10.20,999.14,91.32
2025-12-23T16:55:27+00:00,10.19,999.12,91.29
2025-12-23T16:55:42+00:00,10.19,999.12,91.31
2025-12-23T16:55:57+00:00,10.19,999.12,91.34
2025-12-23T16:56:12+00:00,10.18,999.08,91.38
2025-12-23T16:56:27+00:00,10.18,999.11,91.37
2025-12-23T16:56:42+00:00,10.16,999.10,91.50
2025-12-23T16:56:57+00:00,10.16,999.16,91.49
2025-12-23T16:57:12+00:00,10.17,999.09,91.52
2025-12-23T16:57:27+00:00,10.15,999.14,91.55
2025-12-23T16:57:42+00:00,10.15,999.11,91.60
2025-12-23T16:57:57+00:00,10.14,999.04,91.60
2025-12-23T16:58:12+00:00,10.14,999.09,91.59
2025-12-23T16:58:27+00:00,10.13,999.10,91.64
2025-12-23T16:58:42+00:00,10.13,999.10,91.60
2025-12-23T16:58:57+00:00,10.13,999.10,91.64
2025-12-23T16:59:12+00:00,10.12,999.06,91.66
2025-12-23T16:59:27+00:00,10.11,999.05,91.64
2025-12-23T16:59:42+00:00,10.11,999.10,91.69
2025-12-23T16:59:57+00:00,10.10,999.11,91.77
2025-12-23T17:00:12+00:00,10.11,999.12,91.73
2025-12-23T17:00:27+00:00,10.10,999.13,91.77
2025-12-23T17:00:42+00:00,10.09,999.07,91.79
2025-12-23T17:00:57+00:00,10.09,999.15,91.86
2025-12-23T17:01:12+00:00,10.09,999.07,91.84
2025-12-23T17:01:27+00:00,10.08,999.08,91.85
2025-12-23T17:01:42+00:00,10.08,999.05,91.88
2025-12-23T17:01:57+00:00,10.09,999.14,91.90
2025-12-23T17:02:12+00:00,10.08,999.11,91.89
2025-12-23T17:02:27+00:00,10.07,999.03,91.90
2025-12-23T17:02:42+00:00,10.07,999.04,91.95
2025-12-23T17:02:57+00:00,10.07,999.07,92.02
2025-12-23T17:03:12+00:00,10.06,999.02,92.03
2025-12-23T17:03:27+00:00,10.05,999.00,92.02
2025-12-23T17:03:42+00:00,10.05,999.05,92.04
2025-12-23T17:03:57+00:00,10.03,999.00,92.02
2025-12-23T17:04:12+00:00,10.04,999.04,92.06
2025-12-23T17:04:27+00:00,10.03,999.03,92.06
2025-12-23T17:04:42+00:00,10.03,999.02,92.07
2025-12-23T17:04:57+00:00,10.02,999.00,92.06
2025-12-23T17:05:12+00:00,10.02,999.00,92.09
2025-12-23T17:05:27+00:00,10.01,999.07,92.10
2025-12-23T17:05:42+00:00,10.01,999.02,92.09
2025-12-23T17:05:57+00:00,10.01,999.02,92.15
2025-12-23T17:06:12+00:00,10.02,999.03,92.20
2025-12-23T17:06:27+00:00,10.02,999.00,92.23
2025-12-23T17:06:42+00:00,10.01,999.02,92.27
2025-12-23T17:06:57+00:00,10.01,998.99,92.26
2025-12-23T17:07:12+00:00,10.01,999.01,92.25
2025-12-23T17:07:27+00:00,10.01,998.93,92.27
2025-12-23T17:07:42+00:00,10.00,998.95,92.28
2025-12-23T17:07:57+00:00,10.00,999.00,92.31
2025-12-23T17:08:12+00:00,10.00,998.91,92.35
2025-12-23T17:08:27+00:00,10.00,999.00,92.35
2025-12-23T17:08:42+00:00,10.00,998.97,92.40
2025-12-23T17:08:57+00:00,9.99,999.01,92.41
2025-12-23T17:09:12+00:00,9.98,998.94,92.42
2025-12-23T17:09:27+00:00,9.99,998.98,92.45
2025-12-23T17:09:42+00:00,9.98,998.99,92.46
2025-12-23T17:09:57+00:00,9.97,998.95,92.50
2025-12-23T17:10:12+00:00,9.97,998.95,92.50
2025-12-23T17:10:27+00:00,9.96,998.93,92.49
2025-12-23T17:10:42+00:00,9.95,998.92,92.49
2025-12-23T17:10:57+00:00,9.95,998.92,92.50
2025-12-23T17:11:12+00:00,9.95,998.99,92.55
2025-12-23T17:11:27+00:00,9.96,998.96,92.56
2025-12-23T17:11:42+00:00,9.95,998.94,92.57
2025-12-23T17:11:57+00:00,9.95,998.97,92.60
2025-12-23T17:12:12+00:00,9.95,998.89,92.58
2025-12-23T17:12:27+00:00,9.95,998.89,92.58
2025-12-23T17:12:42+00:00,9.96,998.88,92.62
2025-12-23T17:12:57+00:00,9.96,998.90,92.60
2025-12-23T17:13:12+00:00,9.95,998.89,92.65
2025-12-23T17:13:27+00:00,9.96,998.88,92.65
2025-12-23T17:13:42+00:00,9.96,998.90,92.67
2025-12-23T17:13:57+00:00,9.96,998.91,92.71
2025-12-23T17:14:12+00:00,9.96,998.93,92.70
2025-12-23T17:14:27+00:00,9.96,998.93,92.67
2025-12-23T17:14:42+00:00,9.95,998.89,92.70
2025-12-23T17:14:57+00:00,9.95,998.89,92.67
2025-12-23T17:15:12+00:00,9.95,998.94,92.67
2025-12-23T17:15:27+00:00,9.94,998.90,92.70
2025-12-23T17:15:42+00:00,9.96,998.96,92.74
2025-12-23T17:15:57+00:00,9.95,998.97,92.71
2025-12-23T17:16:12+00:00,9.95,998.99,92.68
2025-12-23T17:16:27+00:00,9.94,998.93,92.70
2025-12-23T17:16:42+00:00,9.94,998.87,92.74
2025-12-23T17:16:57+00:00,9.94,998.95,92.75
2025-12-23T17:17:12+00:00,9.94,998.93,92.80
2025-12-23T17:17:27+00:00,9.94,998.95,92.80
2025-12-23T17:17:42+00:00,9.94,998.92,92.81
2025-12-23T17:17:57+00:00,9.95,998.91,92.83
2025-12-23T17:18:12+00:00,9.95,999.00,92.86
2025-12-23T17:18:27+00:00,9.94,998.88,92.90
2025-12-23T17:18:42+00:00,9.95,998.89,92.93
2025-12-23T17:18:57+00:00,9.94,998.92,92.90
2025-12-23T17:19:12+00:00,9.94,998.90,92.95
2025-12-23T17:19:27+00:00,9.93,998.88,92.93
2025-12-23T17:19:42+00:00,9.93,998.92,92.97
2025-12-23T17:19:57+00:00,9.93,998.92,92.93
2025-12-23T17:20:12+00:00,9.93,998.86,92.94
2025-12-23T17:20:27+00:00,9.94,998.92,92.95
2025-12-23T17:20:42+00:00,9.93,998.88,92.99
2025-12-23T17:20:57+00:00,9.93,998.83,93.00
2025-12-23T17:21:12+00:00,9.93,998.88,93.03
2025-12-23T17:21:27+00:00,9.93,998.96,93.08
2025-12-23T17:21:42+00:00,9.92,998.90,93.09
2025-12-23T17:21:57+00:00,9.92,998.89,93.11
2025-12-23T17:22:12+00:00,9.92,998.90,93.14
2025-12-23T17:22:27+00:00,9.91,998.87,93.16
2025-12-23T17:22:42+00:00,9.91,998.90,93.17
2025-12-23T17:22:57+00:00,9.91,998.87,93.19
2025-12-23T17:23:12+00:00,9.90,998.91,93.17
2025-12-23T17:23:27+00:00,9.89,998.82,93.18
2025-12-23T17:23:42+00:00,9.88,998.83,93.19
2025-12-23T17:23:57+00:00,9.89,998.81,93.22
2025-12-23T17:24:12+00:00,9.87,998.84,93.21
2025-12-23T17:24:27+00:00,9.88,998.83,93.24
2025-12-23T17:24:42+00:00,9.88,998.85,93.25
2025-12-23T17:24:57+00:00,9.87,998.87,93.27
2025-12-23T17:25:12+00:00,9.88,998.91,93.29
2025-12-23T17:25:27+00:00,9.87,998.87,93.31
2025-12-23T17:25:42+00:00,9.86,998.87,93.26
2025-12-23T17:25:57+00:00,9.85,998.86,93.28
2025-12-23T17:26:12+00:00,9.86,998.90,93.30
2025-12-23T17:26:27+00:00,9.84,998.88,93.33
2025-12-23T17:26:42+00:00,9.84,998.87,93.35
2025-12-23T17:26:57+00:00,9.85,998.88,93.37
2025-12-23T17:27:12+00:00,9.85,998.88,93.39
2025-12-23T17:27:27+00:00,9.85,998.88,93.39
2025-12-23T17:27:42+00:00,9.83,998.85,93.41
2025-12-23T17:27:57+00:00,9.84,998.87,93.43
2025-12-23T17:28:12+00:00,9.83,998.80,93.44
2025-12-23T17:28:27+00:00,9.83,998.82,93.47
2025-12-23T17:28:42+00:00,9.82,998.82,93.49
2025-12-23T17:28:57+00:00,9.82,998.83,93.48
2025-12-23T17:29:12+00:00,9.80,998.78,93.47
2025-12-23T17:29:27+00:00,9.81,998.82,93.48
2025-12-23T17:29:42+00:00,9.79,998.83,93.49
2025-12-23T17:29:57+00:00,9.79,998.86,93.48
2025-12-23T17:30:12+00:00,9.79,998.80,93.52
2025-12-23T17:30:27+00:00,9.79,998.86,93.53
2025-12-23T17:30:42+00:00,9.79,998.85,93.56
